1.743795	 1.845036	 5.043516	 1.417691
1.740999	 1.847737	 5.042770	 1.420333
1.738200	 1.850433	 5.042022	 1.422975
1.735396	 1.853126	 5.041273	 1.425617
1.732588	 1.855813	 5.040522	 1.428258
1.729777	 1.858497	 5.039770	 1.430899
1.726961	 1.861175	 5.039016	 1.433539
1.724141	 1.863850	 5.038261	 1.436180
1.721317	 1.866519	 5.037505	 1.438819
1.718490	 1.869184	 5.036748	 1.441459
1.715658	 1.871845	 5.035989	 1.444097
1.712822	 1.874501	 5.035228	 1.446736
1.709982	 1.877153	 5.034466	 1.449374
1.707138	 1.879800	 5.033703	 1.452012
1.704291	 1.882442	 5.032939	 1.454649
1.701439	 1.885080	 5.032173	 1.457286
1.698583	 1.887714	 5.031405	 1.459922
1.695724	 1.890342	 5.030637	 1.462559
1.692860	 1.892967	 5.029866	 1.465194
1.689993	 1.895586	 5.029095	 1.467830
1.687121	 1.898201	 5.028322	 1.470465
1.684246	 1.900812	 5.027548	 1.473099
1.681366	 1.903418	 5.026772	 1.475733
1.678483	 1.906019	 5.025995	 1.478367
1.675596	 1.908616	 5.025217	 1.481000
1.672705	 1.911208	 5.024437	 1.483633
1.669810	 1.913795	 5.023656	 1.486265
1.666911	 1.916378	 5.022873	 1.488898
1.664008	 1.918956	 5.022089	 1.491529
1.661102	 1.921530	 5.021304	 1.494160
1.658191	 1.924098	 5.020517	 1.496791
1.655277	 1.926663	 5.019729	 1.499422
1.652359	 1.929222	 5.018940	 1.502052
1.649437	 1.931777	 5.018149	 1.504681
1.646511	 1.934327	 5.017357	 1.507311
1.643581	 1.936873	 5.016563	 1.509939
1.640648	 1.939414	 5.015768	 1.512568
1.637711	 1.941950	 5.014972	 1.515196
1.634770	 1.944481	 5.014174	 1.517823
1.631825	 1.947008	 5.013375	 1.520450
1.628876	 1.949530	 5.012574	 1.523077
1.625923	 1.952048	 5.011772	 1.525703
1.622967	 1.954560	 5.010969	 1.528329
1.620007	 1.957068	 5.010164	 1.530955
1.617043	 1.959571	 5.009358	 1.533580
1.614076	 1.962070	 5.008551	 1.536204
1.611104	 1.964564	 5.007742	 1.538828
1.608129	 1.967053	 5.006932	 1.541452
1.605151	 1.969537	 5.006120	 1.544076
1.602168	 1.972016	 5.005307	 1.546699
1.599182	 1.974491	 5.004493	 1.549321
1.596192	 1.976961	 5.003677	 1.551943
1.593198	 1.979426	 5.002860	 1.554565
1.590201	 1.981886	 5.002042	 1.557186
1.587200	 1.984342	 5.001222	 1.559807
1.584195	 1.986793	 5.000401	 1.562427
1.581186	 1.989239	 4.999578	 1.565047
1.578174	 1.991680	 4.998754	 1.567667
1.575159	 1.994117	 4.997929	 1.570286
1.572139	 1.996548	 4.997102	 1.572904
1.569116	 1.998975	 4.996274	 1.575522
1.566089	 2.001397	 4.995445	 1.578140
1.563059	 2.003814	 4.994614	 1.580758
1.560025	 2.006226	 4.993782	 1.583375
1.556987	 2.008634	 4.992948	 1.585991
1.553946	 2.011036	 4.992113	 1.588607
1.550901	 2.013434	 4.991277	 1.591223
1.547853	 2.015827	 4.990439	 1.593838
1.544801	 2.018215	 4.989600	 1.596453
1.541745	 2.020598	 4.988760	 1.599067
1.538686	 2.022976	 4.987918	 1.601681
1.535623	 2.025350	 4.987075	 1.604294
1.532557	 2.027718	 4.986230	 1.606907
1.529487	 2.030082	 4.985384	 1.609520
1.526414	 2.032441	 4.984537	 1.612132
1.523337	 2.034794	 4.983688	 1.614743
1.520256	 2.037143	 4.982838	 1.617355
1.517172	 2.039487	 4.981987	 1.619965
1.514085	 2.041826	 4.981134	 1.622576
1.510994	 2.044160	 4.980280	 1.625186
1.507899	 2.046490	 4.979425	 1.627795
1.504801	 2.048814	 4.978568	 1.630404
1.501699	 2.051133	 4.977709	 1.633013
1.498594	 2.053448	 4.976850	 1.635621
1.495486	 2.055757	 4.975989	 1.638228
1.492374	 2.058062	 4.975126	 1.640835
